LPTS_LPT_ID,EX_TITLE
11384,Pływanie/ bieganie
11384,Gotowanie/ sprzątanie
11385,Jedzenie/ picie/ mycie
11385,Czesanie/ ubieranie/ rozbieranie
11385,Rysowanie/ budowanie/ pisanie
11385,Czytanie/ pływanie/ bieganie
11385,Gotowanie/ sprzątanie/ odkurzanie
11386,Radość/ smutek
11386,Złość/ zdziwienie
11386,Gniew/ przerażenie
11387,Radość/ smutek/ gniew
11387,Radość/ zdziwienie/ gniew
11387,Złość/ zdziwienie/ gniew
11387,Złość/radość/ zdziwienie
11387,Przerażenie/ radość/ gniew
11388,Babcia/ dziadek
11388,Mama/ tata
11388,Siostra/ brat
11388,Pani.. (imię)/ Pani... (imię)
11388,Imię kolegi/ imię kolegi
11389,Mama/ tata/ babcia
11389,Mama/ siostra/ babcia
11389,Mama/ tata/ dziadek
11389,Pani.. (imię)/ Pani... (imię)/ Pani... (imię)
11389,Imię kolegi/ imię kolegi/ imię kolegi
11390,Babcia/ dziadek
11390,Mama/ tata
11390,Siostra/ brat
11390,Pani.. (imię)/ Pani... (imię)
11390,Imię kolegi/ imię kolegi
11391,Auto/ but
11391,Klocek/ kubek
11391,Książka/ talerz
11391,Łyżka/ czapka
11391,Kredka/ klej
11391,Długopis/ zeszyt
11392,Auto/ klocek/ but
11392,Auto/ książka/ łyżka
11392,But/ książka/ auto
11392,Łyżka/ klocek/ auto
11392,But/ czapka/ lalka
11393,Auto/ but
11393,Klocek/ kubek
11393,Książka/ talerz
11393,Łyżka/ czapka
11393,Kredka/ klej
11393,Długopis/ zeszyt
11394,Auto/ klocek/ but
11394,Auto/ książka/ łyżka
11394,But/ książka/ auto
11394,Łyżka/ klocek/ auto
11394,But/ czapka/ lalka
11395,Na/ pod
11395,Przed/ w
11395,Obok/ za
11395,Pomiędzy/ w
11396,Na/ pod/ obok
11396,Za/ pomiędzy/ w
11396,Przed/ obok/ na
11397,Na/ pod
11397,Przed/ w
11397,Obok/ za
11397,Pomiędzy/ w
11398,Na/ pod/ obok
11398,Za/ pomiędzy/ w
11398,Przed/ obok/ na
11399,nazywanie konia - IHA
11399,nazywanie psa - HAU
11399,nazywanie kota - MIAU
11399,nazywanie myszy - PI-PI
11399,nazywanie kury - KO-KO
11399,nazywanie owcy - BEE
11400,mama
11400,dom
11400,WODA
11401,kot
11401,pies
11401,owca
11402,Ja mam...+moja...ma....+moja...robi... - skrypty
11402,1 wymiana + skrypty
11402,2 wymiany + skrypt
11402,3 wymiany
11403,bycie on task podczas pracy z książką
11405,Ruchy języka od kącika do kącika otwartych ust
11406,Dotknięcie czubkiem języka górnej wargi
11407,Uśmiech
11408,przyklejanie języka do podniebienia i opuszczanie go
11409,ułożenie warg w dziubek
11410,ustawienie czubka języka za górnymi zębami
11411,parskanie - wprowadzenie warg w wibracje
11412,"przesuwanie językiem po górnych zębach, od prawej do lewej"
11413,Ruchy języka od kącika do kącika otwartych ust
11414,Dotknięcie czubkiem języka górnej wargi
11415,Uśmiech
11416,"przyklejenie języka do podniebienia, opuszczenie go na dół, przy otwartej buzi"
11417,ułożenie warg w dziubek
11418,Dotknięcie językiem miejsca za górnymi zębami przy otwartej buzi
11419,parskanie - wprowadzenie warg w wibracje
11420,"przesuwanie językiem po górnych zębach, od prawej do lewej"
11421,Klaśnij i tupnij
11422,Wstań i pomachaj
11423,Dotknij ściany i pokaż okno.
11424,Weź książkę i połóż na stoliku
11425,Weź mazak i narysuj koło
11426,"Klaśnij, tupnij i pokaż oko"
11427,"Wstań, kucnij i tupnij"
11428,"Wstań, nalej wody do kubka i daj Pani Ewelinie"
11429,"Wstań, zdejmij buty i poskacz na trampolinie"
11431,"ustawienie języka za górnymi zębami, przy otwartej buzi"
11431,"Ustawienie języka za górnymi zębami, przy otwartej buzi przez 3 sek"
11431,"ustawienie języka za górnymi zębami, następnie zamknięcie i otwarcie buzi, bez zmiany jego pozycji"
11431,kląskanie językiem
11432,"dmuchanie w piórko leżące na ręce dziecka, tak by się uniosło"
11432,objęcie słomki wargami i dmuchnięcie w nią
11432,dmuchanie w dmuchajkę przez 3 sekundy
11432,dmuchanie w dmuchajkę przez 6 sekund
11433,robienie dziubka
11433,parskanie-wprowadzenie warg w wibracje
11433,mówienie na zmianę samogłoski [I - U] z przesadną ich artykulacją 
11434,Rozpoznawanie osób - Pani Ewelina (obrazek)
11435,Rozpoznawanie osób - Pani Paulina (obrazek)
11436,Rozpoznawanie osób - Tomek (obrazek)
11437,Rozpoznawanie osób - Mateusz (obrazek)
11438,Rozpoznawanie osób - Filip (obrazek)
11439,Rozpoznawanie osób - Kacper (obrazek)
11440,Rozpoznawanie osób - Pani Ewelina (z otoczenia)
11441,Rozpoznawanie osób - Pani Paulina (z otoczenia)
11442,Rozpoznawanie osób - Tomek (z otoczenia)
11443,Rozpoznawanie osób - Mateusz (z otoczenia)
11444,Rozpoznawanie osób - Filip (z otoczenia)
11445,Rozpoznawanie osób - Kacper (z otoczenia)
11446,Prawa ręka na lewe ramię i lewa ręka do góry
11447,Prawa noga uniesiona/ lewa ręka na głowie
11448,"klaskanie, klepanie po brzuchu i kucnięcie"
11449,"Naśladowanie ruchów trzy sekwencyjnych - dotykania drzwi, dotykania ściany i klaśnięcie w dłonie"
11450,"Naśladowanie ruchów trzy sekwencyjnych - wzięcie kubka, nalanie wody i postawienie na stole"
11452,"ustawienie języka za górnymi zębami, przy otwartej buzi"
11452,"Ustawienie języka za górnymi zębami, przy otwartej buzi przez 3 sek"
11452,"ustawienie języka za górnymi zębami, następnie zamknięcie i otwarcie buzi, bez zmiany jego pozycji"
11452,kląskanie językiem
11453,"dmuchanie w piórko leżące na ręce dziecka, tak by się uniosło"
11453,objęcie słomki wargami i dmuchnięcie w nią
11453,dmuchanie w dmuchajkę przez 3 sekundy
11453,dmuchanie w dmuchajkę przez 6 sekund
11454,robienie dziubka
11454,parskanie-wprowadzenie warg w wibracje
11454,mówienie na zmianę samogłoski [I - U] z przesadną ich artykulacją 
11455,Małgosia - skrypt
11455,Ma - częściowe wycofanie skryptu
11455,Małgosia - całkowite wycofanie skryptu
11456,Sześć - skrypt
11456,Sze - częściowe wycofanie skryptu
11456,Sześć - całkowite wycofanie skryptu
11457,W Aleksandrowie - skrypt
11457,W Aleksan - częściowe wycofanie skryptu
11457,W Aleksandrowie - całkowite wycofanie skryptu
11458,Magda - skrypt
11458,Mag - częściowe wycofanie skryptu 
11458,Magda - całkowite wycofanie skryptu
11459,Nakładanie nożyczek na dwa palce
11459,Wykonanie ruchu cięcia nożyczkami
11459,"Trzymanie jedną ręką kartkę papieru, drugą cięcie paska"
11460,koło
11460,Kwadratt
11460,Trójkątt
11461,Serce
11461,Kwiatek
11461,Domek
11462,Identyfikowanie cyfr w zakresie do 5
11462,Identyfikowanie cyfr w zakresie do 10
11463,Daj mi 1/Daj mi 3
11463,Daj mi 2/Daj mi 4
11463,Daj mi 8/Daj mi 5
11463,Daj mi 7/Daj mi 6
11463,Daj mi 9/Daj mi 10
11464,Dopasowywanie cyfry do ilości w zakresie od 1 do 5
11464,Dopasowywanie cyfry do ilości w zakresie od 5 do 10
11464,Dopasowywanie cyfry do ilości w zakresie od 1 do 10
11465,"Czytanie liter  A, M, O, I, E, B"
11465,"Czytanie liter  K, U, D, W, S"
11465,"Czytanie sylab - MA, BU, WY"
11465,"Czytanie sylab - TE, AM, DA"
11465,"Czytanie sylab - KO, MU, BAM"
11465,"Czytanie prostych słów - MAMA, DOM, KOT, PIŁKA"
11465,"Czytanie prostych słów - LAS, TATA, LALKA"
11465,"Czytanie prostych zdań - KOT PIJE MLEKO, TU STOI AUTO, TATA LEŻY, MAMA PISZE LIST, ALA MA LALKĘ"
11465,"Czytanie prostych zdań - MAMA MA DOM, TATA MA AUTO, TO KOT, TO LALA, TU JEST PIES"
11466,Dopasowywanie wyrazu w zakresie 2 obrazków
11466,Dopasowywanie wyrazu w zakresie 3 obrazków
11466,Dopasowywanie wyrazu w zakresie 4 obrazków
11467,Składanie liter do 1 wyrazu
11467,Składanie liter do 2 wyrazów
11468,Kolor
11468,Kształt
11468,Wielkość
11469,Śpisz w...
11469,Czytasz....
11469,Siedzisz na...
11469,Malujesz...
11469,Wycinasz...
11470,Kuchnia
11470,Łazienka
11470,Salon
11470,Pokój dziecięcy
11471,Nakładanie nożyczek na dwa palce
11471,Wykonanie ruchu cięcia nożyczkami
11471,"Trzymanie jedną ręką kartkę papieru, drugą cięcie paska"
11472,koło
11472,Kwadratt
11472,Trójkątt
11473,Serce
11473,Kwiatek
11473,Domek
11474,Kuchnia
11474,Łazienka
11474,Salon
11474,pokój
11474,Korytarz
11475,Pokaż kuchnię
11475,Pokaż łazienkę
11475,Pokaż salon
11475,Pokaż korytarz
11475,Pokaż pokój
11476,30 sek
11476,60 sek
11476,10 sek
11476,15 sek
11476,45 sek
11480,"Czekanie na terapeutę prowadzącego, który jest w zasięgu wzroku ucznia"
11480,Czekanie na terapeutę prowadzącego który nie jest w zasięgu wzroku ucznia
11481,Czekanie w diadzie
11481,Czekanie w triadzie
11482,Czekanie w klasie
11482,czekanie w łazience
11483,30 sek
11483,60 sek
11483,10 sek
11483,15 sek
11483,45 sek
11484,parskanie
11484,zaciskanie warg
11484,imitacja [p]
11484,imitacja [p] w logotomach w nagłosie
11484,imitacja [p] w logotomach w śródgłosie
11484,imitacja [p] w logotomach w wygłosie
11485,czesanie zębami dolnej wargi
11486,czesanie zębami górnej wargi
11487,Cmokanie
11488,przenoszenie elementu łyżeczką w ustach
11489,dmuchanie - dziubek z ust i dmuchnięcie
11489,"dmuchanie - dziubek z ust, dmuchnięcie i wciągnięcie powietrza"
11489,wciąganie powietrza przez słomkę
11489,zasysanie przedmiotu przez słomkę
11489,zasysanie przedmiotu przez słomkę i przeniesienie do miseczki x1
11489,zasysanie przedmiotu przez słomkę i przeniesienie do miseczki x3
11490,nazywanie pełnymm zdaniem miś
11491,dziecko nazywa auto pełnym zdaniem
11492,liczenie czubkiem języka górnych zębów
11493,liczenie czubkiem języka dolnych zębów
11494,Wypychanie językiem policzka prawego/lewego
11495,stawianie językiem kropek na podniebieniu
11496,czubek języka za górnymi zębami
11497,szeroki język za górnymi zębami
11498,dmuchanie przez słomkę na przedmiot
11498,dmuchanie w dmuchajkę aż piłeczka uniesie się w górę przez 4 sek.
11498,dmuchanie na przedmiot by przemieścił się po blacie
11498,fonacja na samogłoskach
11499,język za górnymi zębami przy szeroko otwartych ustach
11499,język za górnymi zębami przy szeroko otwartych ustach przez 4 s.
11499,język za górnymi zębami przy szeroko otwartych ustach: zamknij-otwórz zamknij-otwórz
11501,Wybór obrazka osoby/rzeczy - na podstawie pytania kto?/co?
11501,Wybór obrazka czynności - na podstawie pytania co robi?
11501,Wybór obrazka miejsca - na podstawie pytania gdzie?
11501,Wybór obrazka osoby/rzeczy - na podstawie skryptu kto?/co?
11501,Wybór obrazka czynności - na podstawie skryptu co robi?
11501,Wybór obrazka miejsca - na podstawie skryptu gdzie?
11502,"Pisanie po śladzie cyfr (0,1,2,3,4)"
11502,"Pisanie po śladzie cyfr (5,6,7,8,9)"
11503,"Pisanie samodzielne cyfr (0,1,2,3,4)"
11503,"Pisanie samodzielne cyfr (5,6,7,8,9)"
11504,"Pisanie ""T"""
11504,"""Pisanie ""To"""
11504,"Pisanie ""Tom"""
11504,"Pisanie ""Tome"""
11504,"Pisanie""Tomek"""
11505,"Pisanie ""C"""
11505,"Pisanie ""Cz"""
11505,"Pisanie ""Cza"""
11505,"Pisanie ""Czaj"""
11505,"Pisanie ""Czajk"""
11505,"Pisanie ""Czajko"""
11505,"Pisanie ""Czajkow"""
11505,"Pisanie ""Czajkowsk"""
11505,"Pisanie ""Czajkowski"""
11506,Mateusz
11507,Małgosia
11508,Filip
11509,Kacper
11510,Pod
11511,Na
11512,W
11513,Obok
11514,Za
11515,Między
11516,Przed
11517,Nad
11521, Kubek
11522,auto
11523,ŁYŻKA
11524,miś
11525,Telefon
11526,Śpi
11527,Gotuje
11528,Płacze
11529,ubiera się
11530,bawi się
11531,Koń
11532,kot
11533,"A,E,I,O,U"
11533,"Ą,Ę, Ó, Y, Ć"
11533,"B, C, D, F, G"
11533,"H, J, K, L, Ł"
11533,"M, N, Ń, P, R"
11533,"S, Ś, T, W, X"
11533,"Z, Ź, Ż"
11534,"A,E,I,O,U"
11534,"Ą,Ę, Ó, Y, Ć"
11534,"B, C, D, F, G"
11534,"H, J, K, L, Ł"
11534,"M, N, Ń, P, R"
11534,"S, Ś, T, W, X"
11534,"Z, Ź, Ż"
11535,Imitacja samogłosek cicho
11535,Imitacja samogłosek głośno
11535,Fonacja na samogłoskach pod melodię
11535,Imitacja zdań prostych cicho
11535,Imitacja zdań prostych głośno
11535,mówi głośno z pełną podpowiedzią
11535,mówi głośno bez podpowiedzi
11535,mówi głośno z częściową podpowiedzią
11536,uśmiech z zębami
11537,grot z języka za górne zęby
11538,szeroki język za górnymi zębami
11539,kląskanie językiem
11540,Wypychanie językiem policzka prawego/lewego
11541,etykieta znajduje się na pierwszej stronie książki PECS
11541,etykieta znajduje się w książce PECS
11542,etykieta znajduje się na pierwszej stronie książki PECS
11542,etykieta znajduje się w książce PECS
11543,3 kroki
11543,6 kroków
11543,8 kroków
11544,5 kroków
11544,10 kroków
11545,"Pisanie ""F"""
11545,"Pisanie ""Fi"""
11545,"Pisanie ""Fil"""
11545,"Pisanie ""Fili"""
11545,"Pisanie ""Filip"""
11546,"Pisanie ""K"""
11546,"Pisanie ""Ko"""
11546,"Pisanie ""Kos"""
11546,"Pisanie ""Kost"""
11546,"Pisanie ""Kostr"""
11546,"Pisanie ""Kostrz"""
11546,"Pisanie ""Kostrze"""
11546,"Pisanie ""Kostrzew"""
11546,"Pisanie ""Kostrzewa"""
11547,"Pasek o szerokości 1,5 cm"
11547,Pasek o szerokości 2 cm
11547,"Pasek o szerokości 2,5 cm"
11548,koło
11548,Trójkąt.
11548,kwadrat.
11549,Serce
11549,Gwiazda
11549,Chmura
11550,Pani Ewelina
11551,Pani - Paulina
11552,Małgosia
11553,Tomek
11554,Kacper
11555,Mateusz
11556,Pani Ewelina
11557,Pani - Paulina
11558,Małgosia
11559,Tomek
11560,Kacper
11561,Mateusz
11562,"Czekanie na terapeutę prowadzącego, który jest w zasięgu wzroku ucznia"
11562,Czekanie na terapeutę prowadzącego który nie jest w zasięgu wzroku ucznia
11563,Czekanie w diadzie
11563,Czekanie w triadzie
11564,Czekanie w klasie
11564,czekanie w łazience
11565,30 sek
11565,60 sek
11565,10 sek
11565,15 sek
11565,45 sek
11566,"Czekanie na terapeutę prowadzącego, który jest w zasięgu wzroku ucznia"
11566,Czekanie na terapeutę prowadzącego który nie jest w zasięgu wzroku ucznia
11567,Czekanie w diadzie
11567,Czekanie w triadzie
11568,Czekanie w klasie
11568,czekanie w łazience
11569,30 sek
11569,60 sek
11569,10 sek
11569,15 sek
11569,45 sek
11570,Wybór obrazka osoby/rzeczy - na podstawie pytania kto?/co?
11570,Wybór obrazka czynności - na podstawie pytania co robi?
11570,Wybór obrazka miejsca - na podstawie pytania gdzie?
11570,Wybór obrazka osoby/rzeczy - na podstawie skryptu kto?/co?
11570,Wybór obrazka czynności - na podstawie skryptu co robi?
11570,Wybór obrazka miejsca - na podstawie skryptu gdzie?
11571,Opowiada przy użyciu skryptu
11571,Samodzielne opowiadanie
11571,"Odpowiadanie na pytanie ""Kogo?/co? widzisz na obrazku?"""
11571,"Odpowiadanie na pytanie ""Co robi ...?"""
11571,"Odpowiadanie na pytanie ""Gdzie ...?"""
11572,Opowiada przy użyciu skryptu
11572,Samodzielne opowiadanie
11572,"Odpowiadanie na pytanie ""Kogo?/co? widzisz na obrazku?"""
11572,"Odpowiadanie na pytanie ""Co robi ...?"""
11572,"Odpowiadanie na pytanie ""Gdzie ...?"""
11573,liczenie czubkiem języka górnych zębów
11574,liczenie czubkiem języka dolnych zębów
11575,Wypychanie językiem policzka prawego/lewego
11576,stawianie językiem kropek na podniebieniu
11577,czubek języka za górnymi zębami
11578,szeroki język za górnymi zębami
11579,język za górnymi zębami przy szeroko otwartych ustach
11579,język za górnymi zębami przy szeroko otwartych ustach przez 4 s.
11579,język za górnymi zębami przy szeroko otwartych ustach: zamknij-otwórz zamknij-otwórz
11580,dmuchanie przez słomkę na przedmiot
11580,dmuchanie w dmuchajkę aż piłeczka uniesie się w górę przez 4 sek.
11580,dmuchanie na przedmiot by przemieścił się po blacie
11580,fonacja na samogłoskach
11581,Oddaje nagrodę w reakcji na timer z podpowiedzią
11581,Sam odkłada nagrodę
11581,Sam odkłada nagrodę i wyłącza timer
11581,Sam włącza i wyłącza timer po odłożeniu nagrody
11581,Sam programuje timer
11582,"o świętach, o przedszkolu"
11582,"o ulubionym jedzeniu, o zwierzętach domowych, o planach na weekend"
11583,"o świętach, o przedszkolu"
11583,"o ulubionym jedzeniu, o zwierzętach domowych, o planach na weekend"
11584,"o wakacjach, o ulubionych miejscach, o rodzinie"
11584,"o pogodzie, o ulubionych aktywnościach, o kolegach"
11585,"o wakacjach, o ulubionych miejscach, o rodzinie"
11585,"o pogodzie, o ulubionych aktywnościach, o kolegach"
11586,"Mówienie pełnym zdaniem ""Pani pije sok"""
11587,"Mówienie pełnym zdaniem ""Dziewczynka pije wode"""
11588,"mówienie pełnym zdanie ""Dziewczynka czesze włosy"""
11589,"mówienie pełnym zdaniem ""Pani je obiad"""
11590,woda/mleko/okno/ściana/toaleta (nauka online)
11591,noga/klasa/Marysia/Amelka/Szymon (nauka online)
11592,Marta/Aneta/bluza/chleb/kubek (nauka online)
11593,krzesło/stół/lampa/podłoga/jajko (nauka online)
11593,krzesło/stół/lampa/podłoga/jajko (nauka online)
11594,jabłko/komputer/Kraków/Ania/Antosia (nauka online)
11594,jabłko/komputer/Kraków/Ania/Antosia (nauka online)
11595,Marysia i kubek/mama i tata/tata i mama/Antosia i ja/Antosia i mama (nauka online)
11596,Podmiot jak w pytaniu + pływa/czyta/śpi (nauka online)
11597,Podmiot jak w pytaniu + myje zęby/myje  włosy/je  (nauka online)
11598,na/pod (nauka online)
11599,na/pod (nauka online)
11600,przeliczanie w zakresie do 4 (nauka online)
11601,Pary liczb (np. 18 i 8)
11602,To jest + jabłko/banan/pomarańcza/gruszka/kiwi
11602,To jest + jabłko/banan/pomarańcza/gruszka/kiwi
11603,To jest + papryka/kukurydza/cebula/dynia/ogórek
11604,herbata/sok/kawa/naleśniki/kolacja
11605,je/jest/pije/śpi/to
11605,je/jest/pije/śpi/to
11606,Ino o dacie urodzenia/śmierci/o zawodzie itp. (nauka online)
11607,Obliczenia z użyciem dat urodzenia i/lub śmierci znanych osób (nauka online)
11608,Wstanie i zamknięcie drzwi 
11609,Dotknięcie ściany i kucnięcie
11610,Obrócenie się i kucnięcie
11611,"Wstanie, dotknięcie drzwi i tupnięcie"
11612,"Dotknięcie drzwi, dotknięcie ściany i pokazanie okna"
11613,Wstań i klaśnij
11614,wstań i kucnij
11615,Tupnij i pokaż nos.
11616,Wstań i otwórz drzwi
11617,Wstań i zamknij drzwi
11618,Wstań i idź do łazienki
11619,"Tupnij, klaśnij i pokaż okno"
11620,"Wstań, weź kubek i postaw na parapecie"
11621,"Wstań, weź kubek i zanieś do kuchni."
11622,Weź książkę i połóż na paprapecie.
11624,Je
11624,Pije
11624,Śpi
11624,Płacze
11624,bawi się
11624,ubiera się.
11625,"A,E,I,O,U"
11625,"Ą,Ę, Ó, Y, Ć"
11625,"B, C, D, F, G"
11625,"H, J, K, L, Ł"
11625,"M, N, Ń, P, R"
11625,"S, Ś, T, W, X"
11625,"Z, Ź, Ż"
11626,"A,E,I,O,U"
11626,"Ą,Ę, Ó, Y, Ć"
11626,"B, C, D, F, G"
11626,"H, J, K, L, Ł"
11626,"M, N, Ń, P, R"
11626,"S, Ś, T, W, X"
11626,"Z, Ź, Ż"
11628,"Pisanie samodzielne cyfr (0,1,2,3,4)"
11628,"Pisanie samodzielne cyfr (5,6,7,8,9)"
11629,zasysanie przedmiotu przez słomkę
11629,dmuchanie w dmuchajkę aż piłeczka uniesie się w górę przez 4 sek.
11629,dmuchanie na przedmiot by przemieścił się po blacie
11629,dmuchanie baniek
11630,Powiedz cicho
11631,Powiedz głośno
11632,Zagraj cicho
11633,Zagraj głośno
11634,czesanie zębami dolnej wargi
11635,czesanie zębami górnej wargi
11636,parskanie
11637,Cmokanie
11638,przenoszenie elementu łyżeczką w ustach
11639,imitacja [f] w izolacji
11639,imitacja [f] w logotomach w nagłosie
11639,imitacja [f] w logotomach w śródgłosie
11639,imitacja [f] w logotomach w wygłosie
11640,dmuchanie przez słomkę na przedmiot
11640,dmuchanie w dmuchajkę aż piłeczka uniesie się w górę przez 4 sek.
11640,dmuchanie na przedmiot by przemieścił się po blacie
