LP_ID,LP_TITLE,DST_TITLE,POJ_TITLE,SCAT_TITLE,LMT_TITLE,LTE_TITLE,AT_TITLE,GDF_TITLE,LP_TRIAL_SEQUENCE,LP_TRIAL_HINTS,LP_START_CHECK_FORM,LP_START_CHECK_HINTS,LP_PASS_CRITERIA,LP_CLOSE_CRITERIA,LP_CLOSE_CRITERIA_PASS_COUNT,LP_VERIFICATION_PERIOD,LP_IOA_DEFINITION,LP_IOA_FREQUENCY,LP_MEASUREMENT_FREQUENCY,LP_MEASUREMENT_FREQUENCY_UNIT,LP_SPECIFIC_SOCIAL_AMPLIFICATIONS,LP_TEMPLATE,PLP_STATE,LPP_ID,min(SES_START_DATE),max(SES_START_DATE),diff,countofsession,sessioninweek,sessioninmonth
2219,"Imitacja motoryczna, Ines Grabowska",Ośrodkowy BIPET,Imitacja motoryczna,Imitacja,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,bezpośrednio,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,90,,,1,week,1,0,pending,2219,2019-09-20 07:02:11,2021-07-08 11:26:39,21,44,0,2
2225,"Reagowanie na polecenia, Igor Kowalczyk",Ośrodkowy BIPET,Wykonywanie prostych poleceń,Rozumienie,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,punktem,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,90,,,1,week,1,0,suspended,2225,2019-09-20 08:05:06,2020-09-29 06:57:10,12,23,0,2
2246,S/C Liczenie SzKł,Ośrodkowy BIPET,liczenie,Umiejętności szkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,7,day,1,0,pending,2246,2019-09-24 09:20:58,2021-10-07 11:30:28,24,80,1,3
2247,S/A Obsługa komputera SzKł,Ośrodkowy BIPET,Obsługa komputera,Umiejętności szkolne,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,nieregularne,opis sposobów (syntetyczny) ,chain-full,0,pretest,1,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,2247,2019-09-27 06:51:51,2020-10-26 07:15:31,12,31,1,3
2248,S/C Liczenie GM,Ośrodkowy BIPET,liczenie,Umiejętności szkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,2248,2019-09-24 09:21:12,2021-10-05 07:08:06,24,68,1,3
2249,Układanie puzzli Ines Grabowska ,Ośrodkowy BIPET,Układanie puzzli,Umiejętności przedszkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,bezpośrednio,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,90,,,1,week,1,0,pending,2249,2019-09-20 07:02:11,2021-07-08 11:26:39,21,34,0,2
2251,UKI/E Podążanie za poleceniami DaNa,Ośrodkowy BIPET,Podążanie za znanymi poleceniami,Współpraca,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,1,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,2251,2019-10-08 06:25:11,2021-10-04 08:17:57,23,45,0,2
2254,"Imitacja werbalna, Igor Kowalczyk",Ośrodkowy BIPET,Imitacja werbalna,Imitacja,pojedyncze zestawy - typ D,w wyodrębnionych próbach nieciągłych,punktem,opis sposobów (syntetyczny) ,exercise-set,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,suspended,2254,2019-09-20 08:05:06,2021-09-13 08:01:16,23,51,0,2
2255,"Imitacja motoryczna, Igor Kowalczyk",Ośrodkowy BIPET,Imitacja motoryczna,Imitacja,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,punktem,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,closed,2255,2019-09-20 08:05:06,2020-09-29 06:57:10,12,23,0,2
2258,FSG/B Posługiwanie się zwrotami grzecznościowymi SzKł,Ośrodkowy BIPET,Używanie zwrotów grzecznościowych,Funkcjonowanie w grupie,pojedyncze ćwiczenia - typ B ,trening incydentalny,zgodnie z ind systemem wzmocnień,opis strategii,exercise-some,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,2258,2019-09-26 07:33:54,2021-10-06 06:44:20,24,58,1,2
2261,MKR/C - Rozumienie stosunków przestrzennych SzKł,Ośrodkowy BIPET,Rozumienie stosunków przestrzennych,Rozumienie,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,2261,2019-09-24 09:20:58,2021-01-26 07:00:02,16,74,1,5
2265,S/C - Rozumienie czytanego tekstu SzKł,Ośrodkowy BIPET,Rozumienie czytanego tekstu,Umiejętności szkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,2265,2019-09-27 06:51:51,2021-10-06 06:44:20,24,52,0,2
2273,S/A Obsługa komputera GaMi,Ośrodkowy BIPET,Obsługa komputera,Umiejętności szkolne,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,nieregularne,opis sposobów (syntetyczny) ,chain-full,0,pretest,1,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,2273,2019-09-27 06:52:13,2021-03-02 07:50:18,17,43,1,3
2274,MKR/C - Rozumienie stosunków przestrzennych GaMi,Ośrodkowy BIPET,Rozumienie stosunków przestrzennych,Rozumienie,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,2274,2019-10-02 07:36:53,2021-01-18 07:51:17,15,65,1,4
2275,MKN/E nazywanie Szy Kos,Ośrodkowy BIPET,"Nazywanie z wykorzystaniem PECS (lub innego AAC) przedmiotów, czynności, osób i ich wzajemnych relacji",Nazywanie,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,2275,2019-10-08 06:03:10,2021-10-08 08:00:55,24,112,1,5
2290,"Proszenie o przedmioty, Kacper Krysztof",Ośrodkowy BIPET,Proszenie o potrzebne przedmioty,Proszenie,ćwiczenia w krokach - typ C,trening incydentalny,poprzez realizację zakom prośby,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,90,,,1,week,0,0,pending,2290,2019-09-30 07:29:29,2021-10-01 06:18:00,24,15,0,1
2291,"Kacper Krysztof, reagowanie na imię",Ośrodkowy BIPET,Reagowanie na imię,Współpraca,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,bezpośrednio,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,2291,2019-09-30 07:29:29,2021-10-01 06:18:00,24,20,0,1
2294,FSG/B Posługiwanie się zwrotami grzecznościowymi GaMi,Ośrodkowy BIPET,Używanie zwrotów grzecznościowych,Funkcjonowanie w grupie,pojedyncze ćwiczenia - typ B ,trening incydentalny,zgodnie z ind systemem wzmocnień,opis strategii,exercise-some,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,2294,2019-10-04 07:31:27,2021-10-05 07:08:06,24,61,1,3
2295,SFC - plan samodzielnych aktywności PatKo - BGN,Ośrodkowy BIPET,Realizacja planów samodzielnych aktywności,Spędzanie wolnego czasu,łańcuchy czynności - typ A,w planie aktywności,zgodnie z ind systemem wzmocnień,opis strategii,chain-full,0,pretest,1,100,in-period,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,2295,2019-10-03 10:25:02,2021-06-21 08:19:05,20,20,0,1
2298,PSZ/P Wycinanie JaHa,Ośrodkowy BIPET,Wycinanie,Umiejętności przedszkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach ciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,closed,2298,2019-10-04 06:28:06,2020-10-29 06:20:33,12,38,1,3
2302,UK/UKI ,Ośrodkowy BIPET,Imitacja z przedmiotami,Imitacja,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis strategii,exercise-some,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,2302,2019-10-08 09:49:12,2021-06-22 08:46:45,20,61,1,3
2303,MKP/C Prosi PECS MiJu,Ośrodkowy BIPET,Prosi z wykorzystaniem PECS ,Proszenie,ćwiczenia w krokach - typ C,trening incydentalny,poprzez realizację zakom prośby,opis strategii,exercise-all,0,pretest,0,80,in-a-row,1,90,agree-to-full-ratio,month,1,week,1,0,pending,2303,2019-10-29 12:09:28,2021-06-09 14:34:16,19,20,0,1
2318,SFS/A Realizacja higieny osobistej DaNa,Ośrodkowy BIPET,Realizacja higieny osobistej,Umiejętności samoobsługowe,łańcuchy czynności - typ A,łańcuchach zachowań od końca,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-end,1,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,2318,2019-10-22 05:56:43,2021-10-05 06:20:54,23,41,0,2
2320,MKK/E Prowadzenie konwersacji MaRy,Ośrodkowy BIPET,Prowadzenie rozmowy,Konwersacje,zestawy w krokach - typ E ,w wyodrębnionych próbach ciągłych,zgodnie z ind systemem wzmocnień,opis strategii,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,quarter,1,week,0,0,suspended,2320,2019-10-11 06:31:34,2020-11-26 07:53:25,13,26,0,2
2328,Mariusz - Emocje,Ośrodkowy BIPET,"Rozumienie nazw rzeczowników, czasowników i przymiotników",Rozumienie,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,2328,2019-11-21 09:30:29,2020-12-15 08:19:02,12,11,0,1
2330,"AntFil, UKI",Ośrodkowy BIPET,Imitacja werbalna,Imitacja,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,1,45,agree-to-full-ratio,semester,1,week,1,0,suspended,2330,2019-10-07 06:20:54,2021-05-17 12:29:01,19,30,0,2
2334,"ANTFIL, PLAN SAM",Ośrodkowy BIPET,Realizacja planów samodzielnych aktywności,Spędzanie wolnego czasu,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-full,0,pretest,1,100,in-a-row,1,45,agree-to-full-ratio,semester,1,week,1,0,suspended,2334,2019-10-07 08:35:46,2021-06-01 06:34:42,19,32,0,2
2335,"AntFil, UP, układanie puzzli",Ośrodkowy BIPET,Układanie puzzli,Umiejętności przedszkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,1,45,agree-to-full-ratio,semester,1,week,1,0,suspended,2335,2019-10-07 06:20:54,2021-05-31 05:11:46,19,31,0,2
2339,"SulKas, UP, zabawa",Ośrodkowy BIPET,Zabawa,Umiejętności przedszkolne,łańcuchy czynności - typ A,w toku videomodelowania,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-full,1,pretest,1,100,in-a-row,1,45,agree-to-full-ratio,semester,1,week,1,0,pending,2339,2019-10-17 10:04:23,2021-04-14 07:34:38,17,18,0,1
2365,UKW/C Czekanie DaNa,Ośrodkowy BIPET,Czekanie,Współpraca,ćwiczenia w krokach - typ C,poprzez kontrakt,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,1,pretest,1,80,in-a-row,2,60,agree-to-full-ratio,semester,1,week,1,0,pending,2365,2019-10-11 06:15:31,2021-10-05 06:20:54,23,40,0,2
2415,S/C Pisanie na komputerze ,Ośrodkowy BIPET,Obsługa komputera,Umiejętności szkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach ciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,1,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,2415,2019-10-09 08:54:18,2021-09-30 06:54:01,23,72,1,3
2421,"Kasjan Sulmowski, on task",Ośrodkowy BIPET,Bycie w zadaniu,Funkcjonowanie w grupie,pojedyncze ćwiczenia - typ B ,poprzez NET,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,100,in-a-row,1,45,,,1,week,1,0,pending,2421,2019-10-17 10:04:23,2021-05-04 11:10:23,18,23,0,1
2422,"Igor Kowalczyk, on task",Ośrodkowy BIPET,Bycie w zadaniu,Funkcjonowanie w grupie,pojedyncze ćwiczenia - typ B ,poprzez NET,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,100,in-a-row,1,45,,,1,week,1,0,pending,2422,2019-10-15 09:29:20,2021-10-07 15:55:25,23,47,0,2
2424,MK_N/D Test płynności - nazywanie przedmiotów MaRyb,Ośrodkowy BIPET,"Nazywanie przedmiotów, czynnności, osób  i ich wzajemnych relacji",Nazywanie,pojedyncze zestawy - typ D,poprzez nauczanie intensywne,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-set,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,2424,2019-10-15 07:09:54,2021-10-07 08:48:54,23,45,0,2
2428,GrabIn/UKW,Ośrodkowy BIPET,Reagowanie na imię,Współpraca,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,45,agree-to-full-ratio,semester,1,week,1,0,pending,2428,2019-10-08 07:04:47,2021-07-08 11:26:39,21,32,0,2
2429,GrabIn/Plan Sam,Ośrodkowy BIPET,Realizacja planów samodzielnych aktywności,Spędzanie wolnego czasu,łańcuchy czynności - typ A,w planie aktywności,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-full,1,pretest,1,100,in-a-row,2,45,agree-to-full-ratio,semester,1,week,0,0,pending,2429,2019-10-09 07:15:50,2020-10-22 08:03:06,12,22,0,2
2438,Mariusz - ZAWODY,Ośrodkowy BIPET,"Rozumienie nazw rzeczowników, czasowników i przymiotników",Rozumienie,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,30,,,1,week,1,0,pending,2438,2019-11-15 09:00:02,2020-12-15 08:19:02,12,12,0,1
2447,"Igor Kowalczyk , mycie rąk",Ośrodkowy BIPET,Realizacja higieny osobistej,Umiejętności samoobsługowe,łańcuchy czynności - typ A,łańcuchach zachowań od końca,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-end,1,pretest,1,100,in-a-row,1,45,agree-to-full-ratio,semester,1,week,0,0,pending,2447,2019-10-14 09:18:34,2021-02-12 10:07:36,15,19,0,1
2448,"Kasjan Sulmowski, MYCIE RĄK.",Ośrodkowy BIPET,Realizacja higieny osobistej,Umiejętności samoobsługowe,łańcuchy czynności - typ A,łańcuchach zachowań od końca,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-end,1,pretest,1,100,in-a-row,1,45,agree-to-full-ratio,semester,1,week,0,0,pending,2448,2019-10-25 08:24:00,2021-04-28 07:14:27,18,15,0,1
2455,Imitacja werbalna.,Ośrodkowy BIPET,Imitacja werbalna,Imitacja,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,month,1,week,0,0,pending,2455,2019-10-11 06:12:53,2021-04-27 06:08:23,18,20,0,1
2457,Dopasowanie/etykietowanie,Ośrodkowy BIPET,Dopasowywanie pojedynczych elementów,Dopasowywanie i sortowanie,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,3,90,agree-to-full-ratio,semester,1,week,1,0,pending,2457,2019-10-11 06:12:53,2021-05-27 06:03:32,19,41,0,2
2459,UKD/B Sortowanie identycznych- JaEr- BGN,Ośrodkowy BIPET,Sortowanie identycznych elementów,Dopasowywanie i sortowanie,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis strategii,exercise-some,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,2459,2019-10-16 13:31:19,2021-09-13 08:56:53,22,46,0,2
2462,MKR/B Rozumienie poleceń z indywidualnego słownika- FiHe- BGN,Ośrodkowy BIPET,Wykonywanie prostych poleceń,Rozumienie,pojedyncze ćwiczenia - typ B ,poprzez DTT,bezpośrednio,opis strategii,exercise-some,0,pretest,0,90,in-a-row,1,90,,,1,week,0,0,pending,2462,2019-10-18 08:44:19,2021-10-07 09:10:57,23,38,0,2
2463,UKD/B/PaZu,Ośrodkowy BIPET,Dopasowywanie pojedynczych elementów,Dopasowywanie i sortowanie,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,3,90,agree-to-full-ratio,semester,1,week,1,0,pending,2463,2020-01-31 17:24:02,2021-06-10 10:55:13,16,19,0,1
2474,"LOGO KowIgor, Imitacja motoryki artykulacyjnej",Ośrodkowy BIPET,Imitacja w obrębie głowy,Imitacja,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,3,45,agree-to-full-ratio,semester,1,week,1,0,pending,2474,2019-11-22 09:04:40,2021-09-30 09:40:06,22,20,0,1
2475,S/C Obsługa komputera GaMi,Ośrodkowy BIPET,Obsługa komputera,Umiejętności szkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,2475,2019-10-21 07:29:15,2021-02-09 07:45:25,15,30,0,2
2487,"S/E Test płynności - odczytanie,nazwanie rzeczowników SzyKoz",Ośrodkowy BIPET,Płynność czytania,Umiejętności szkolne,pojedyncze zestawy - typ D,poprzez nauczanie intensywne,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-set,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,2487,2019-10-17 07:18:11,2021-10-04 06:06:44,23,56,1,2
2497,UKI/B Imitacja werbalna (JaJó),Ośrodkowy BIPET,Imitacja werbalna,Imitacja,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,2,45,agree-to-full-ratio,month,1,week,1,0,pending,2497,2019-11-05 07:29:29,2021-09-28 06:30:24,22,28,0,1
2505,"MK/N Nazywanie przedmiotów, czynności KsPe",Ośrodkowy BIPET,"Nazywanie przedmiotów, czynnności, osób  i ich wzajemnych relacji",Nazywanie,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,2505,2019-10-23 06:18:54,2021-06-21 06:30:01,19,75,1,4
2511,SFC/A Realizacja planu SAM- BGN- PaKo,Ośrodkowy BIPET,Realizacja planów samodzielnych aktywności,Spędzanie wolnego czasu,łańcuchy czynności - typ A,w planie aktywności,zgodnie z ind systemem wzmocnień,opis strategii,chain-full,0,pretest,1,100,in-period,2,90,agree-to-full-ratio,semester,1,day,0,0,pending,2511,2019-10-22 08:09:24,2021-06-23 08:36:17,20,17,0,1
2512,UKD/B Sortowanie obrazków w kategoriach u ucznia wskazującego wzrokiem- BGN- FraSan,Ośrodkowy BIPET,Sortowanie elementów w kategoriach,Dopasowywanie i sortowanie,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis strategii,exercise-some,0,pretest,0,80,in-a-row,3,90,agree-to-full-ratio,semester,1,week,1,0,pending,2512,2019-11-20 10:23:41,2021-05-17 09:36:22,17,55,1,3
2513,MKR/E- Rozpoznawanie nazw obrazków z użyciem wzroku- BGN-FraSan,Ośrodkowy BIPET,Rozpoznawanie obrazków,Rozumienie,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis strategii,exercise-all,0,pretest,0,80,in-a-row,2,90,,,1,week,0,0,pending,2513,2019-11-18 09:53:40,2021-09-28 12:00:27,22,70,1,3
2514,UKD/E Dopasowywanie znaków graficznych- BGN - FraSan,Ośrodkowy BIPET,Dopasowywanie pojedynczych elementów,Dopasowywanie i sortowanie,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis strategii,exercise-all,0,pretest,0,80,in-a-row,2,90,,,1,week,0,0,pending,2514,2019-11-18 09:53:40,2021-09-28 12:00:27,22,70,1,3
2516,"Kowalczyk Igor, UP, zabawa",Ośrodkowy BIPET,Zabawa,Umiejętności przedszkolne,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-full,1,pretest,0,100,in-a-row,1,45,,,1,week,1,0,pending,2516,2019-10-31 10:09:32,2021-10-06 07:36:31,23,38,0,2
2518,"Kowalczyk Igor, UK, Budowanie ze wzoru",Ośrodkowy BIPET,Odwzorowywanie kształtu/ formy ze zdjęcia/ rysunku,Imitacja,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,1,45,,,1,week,1,0,pending,2518,2019-10-18 08:37:24,2020-11-19 07:30:51,13,19,0,1
2519,GrabIn MK/ Proszenie ,Ośrodkowy BIPET,Proszenie o nagrody,Proszenie,ćwiczenia w krokach - typ C,w próbach incydentalnych,poprzez realizację zakom prośby,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,45,agree-to-full-ratio,month,1,week,1,0,suspended,2519,2019-10-18 07:17:11,2020-10-22 08:03:06,12,42,1,4
2526,UK/I/2 KLOCKI,Ośrodkowy BIPET,Odwzorowywanie kształtu/ formy ze zdjęcia/ rysunku,Imitacja,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-full,0,pretest,0,100,in-a-row,3,14,,,1,week,0,0,suspended,2526,2019-11-12 06:29:38,2021-01-18 06:41:47,14,14,0,1
2527,MKR/B wykonywanie poleceń-ELWA-BGN,Ośrodkowy BIPET,Wykonywanie prostych poleceń,Rozumienie,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis strategii,exercise-some,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,2527,2019-10-18 15:35:36,2021-10-03 08:58:02,23,91,1,4
